Feature ID	Test stat.	pval	pval_fdr	pval_bon	taxonomy
633828	0.472659450108	0.00762659301972	0.92170530006	1.0	k__Bacteria; p__Acidobacteria; c__; o__; f__; g__; s__
3166208	0.472410367524	0.00766450472395	0.92170530006	1.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__
1107346	0.472212455125	0.00769474015177	0.92170530006	1.0	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__; g__; s__
929382	-0.468017504562	0.00835943015852	0.92170530006	1.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__
764463	0.466978477655	0.00853125733527	0.92170530006	1.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__CCU21; f__; g__; s__
1111883	0.463543820683	0.00912033364393	0.92170530006	1.0	k__Bacteria; p__Gemmatimonadetes; c__Gemm-1; o__; f__; g__; s__
812600	0.463315698724	0.00916062737635	0.92170530006	1.0	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__0319-6A21; g__; s__
222507	-0.463161437681	0.00918795868267	0.92170530006	1.0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
303607	0.459147408612	0.0099233510456	0.92170530006	1.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Hyphomonadaceae; g__; s__
252906	0.459070380263	0.00993792685948	0.92170530006	1.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__OPB54; f__; g__; s__
210865	0.458400007363	0.0100655309335	0.92170530006	1.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__
576671	0.456974080259	0.0103414769366	0.92170530006	1.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae; g__Rickettsiella; s__
509247	0.455386208729	0.0106561121882	0.92170530006	1.0	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Phycisphaerales; f__; g__; s__
238848	0.455191710414	0.0106951910836	0.92170530006	1.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__
173252	0.453825519709	0.0109730462745	0.92170530006	1.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__; g__; s__
253680	0.453153789803	0.0111118373695	0.92170530006	1.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Syntrophobacterales; f__Syntrophobacteraceae; g__; s__
819061	0.452997258303	0.0111443872701	0.92170530006	1.0	k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__auto67_4W; g__; s__
141140	0.45146811348	0.0114665338354	0.92170530006	1.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__RB40; g__; s__
4456936	0.449135589649	0.0119727266094	0.92170530006	1.0	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__11-24; f__; g__; s__
3511168	-0.448968970789	0.012009580184	0.92170530006	1.0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__; s__
141294	0.448607260179	0.0120899074754	0.92170530006	1.0	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__envOPS12; f__; g__; s__
746424	0.447191836359	0.012408514165	0.92170530006	1.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Syntrophobacterales; f__Syntrophobacteraceae; g__; s__
12290	-0.446511217109	0.0125641663166	0.92170530006	1.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Pseudoclavibacter; s__helvolus
548079	0.444603947939	0.0130089398446	0.92170530006	1.0	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__; g__; s__
567166	0.443028528109	0.0133860330731	0.92170530006	1.0	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__
244202	0.442084735765	0.013616215998	0.92170530006	1.0	k__Bacteria; p__Gemmatimonadetes; c__Gemm-1; o__; f__; g__; s__
238704	0.440838812478	0.0139250619921	0.92170530006	1.0	k__Bacteria; p__Planctomycetes; c__OM190; o__agg27; f__; g__; s__
513834	-0.440174946389	0.0140919614267	0.92170530006	1.0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__Gemmata; s__
792078	0.4394599076	0.0142735608267	0.92170530006	1.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__; g__; s__
696036	0.439284658529	0.0143183610876	0.92170530006	1.0	k__Bacteria; p__Tenericutes; c__Mollicutes; o__Anaeroplasmatales; f__Anaeroplasmataceae; g__Asteroleplasma; s__
35411	0.43918123824	0.0143448533428	0.92170530006	1.0	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__; s__
812071	0.439147490345	0.014353506946	0.92170530006	1.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingobium; s__
628318	0.437422833742	0.0148014835235	0.92170530006	1.0	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira; s__
538512	0.437206345589	0.0148585173069	0.92170530006	1.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__A21b; f__EB1003; g__; s__
627700	-0.43568038818	0.015265664834	0.92170530006	1.0	k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__Solibacteraceae; g__; s__
241049	0.43562914914	0.0152794932082	0.92170530006	1.0	k__Bacteria; p__WS3; c__PRR-12; o__Sediment-1; f__; g__; s__
141239	0.434664710597	0.0155416966578	0.92170530006	1.0	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Phycisphaerales; f__; g__; s__
130382	0.43391209422	0.0157488621453	0.92170530006	1.0	k__Bacteria; p__Gemmatimonadetes; c__Gemm-1; o__; f__; g__; s__
739956	-0.433853885166	0.0157649785322	0.92170530006	1.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__; g__; s__
6204	-0.433639583407	0.0158244288407	0.92170530006	1.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__wittichii
4428250	0.433286320582	0.015922829447	0.92170530006	1.0	k__Bacteria; p__Acidobacteria; c__BPC102; o__MVS-40; f__; g__; s__
1046664	-0.432594691183	0.0161169315351	0.92170530006	1.0	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__
358489	0.43222513243	0.0162214371277	0.92170530006	1.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__mb2424; g__; s__
2281137	0.431917592436	0.0163088267433	0.92170530006	1.0	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__11-24; f__; g__; s__
866480	-0.43140422333	0.0164555617223	0.92170530006	1.0	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__
254634	0.428827419632	0.0172084810178	0.92170530006	1.0	k__Bacteria; p__Acidobacteria; c__S035; o__; f__; g__; s__
4340386	0.428780849255	0.0172223428252	0.92170530006	1.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__MND1; f__; g__; s__
728640	0.428362140859	0.0173473824766	0.92170530006	1.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
244639	0.427879654936	0.0174923859567	0.92170530006	1.0	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__; g__; s__
592891	0.426930278619	0.0177805937152	0.92170530006	1.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__RB40; g__; s__
1554351	0.426216107618	0.0179999413048	0.92170530006	1.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
240064	0.425672672166	0.0181683235037	0.92170530006	1.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__NB1-j; f__NB1-i; g__; s__
739084	0.425306025146	0.018282651704	0.92170530006	1.0	k__Bacteria; p__Gemmatimonadetes; c__Gemm-1; o__; f__; g__; s__
815724	-0.42394769351	0.0187113274537	0.92170530006	1.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae; g__; s__
4380346	0.42382293471	0.0187511068882	0.92170530006	1.0	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__; f__; g__; s__
4398283	0.423274095476	0.0189269231066	0.92170530006	1.0	k__Bacteria; p__Planctomycetes; c__028H05-P-BN-P5; o__; f__; g__; s__
4028824	0.422691666886	0.0191149641938	0.92170530006	1.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__
219667	0.422234578906	0.0192636001683	0.92170530006	1.0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__; s__
688461	0.42177569494	0.019413764311	0.92170530006	1.0	k__Bacteria; p__Chloroflexi; c__S085; o__; f__; g__; s__
564638	0.42177569494	0.019413764311	0.92170530006	1.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__; s__
369734	0.421757078091	0.0194198764767	0.92170530006	1.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__
223030	0.42166777625	0.0194492172461	0.92170530006	1.0	k__Bacteria; p__Gemmatimonadetes; c__Gemm-1; o__; f__; g__; s__
776643	0.421641264436	0.0194579348302	0.92170530006	1.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Microbacterium; s__
135762	-0.421329144702	0.0195608047317	0.92170530006	1.0	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Phycisphaerales; f__; g__; s__
244820	-0.420257443272	0.0199173911893	0.92170530006	1.0	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__Ellin6075; g__; s__
4426289	-0.420204827327	0.0199350331233	0.92170530006	1.0	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Patulibacteraceae; g__; s__
207283	0.420141510184	0.019956279956	0.92170530006	1.0	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__
